latitude,longitude
-10.930242851157974,-37.05169080950511
-22.920928532759326,-43.35846548150961
-23.31639284525053,-45.92932461750591
-19.967878760000023,-44.054695953243254
-23.136564843736075,-49.05444039853914
-23.50932423596373,-46.75805956640948
-22.712261582859313,-43.43397796646817
-17.80450072692499,-50.916494660436
-22.972177127739343,-47.164118642216145
-22.889303208418358,-43.30454037225461
-23.551038737265092,-46.541485741974924
-12.974642000025888,-38.48108152613251
-18.960995248143256,-46.99225148089459
-23.98485830470597,-46.30206995146365
-15.566053992679104,-56.08486540647658
-6.525210475145849,-49.872794593454394
-24.728207522483686,-53.73992779190086
-19.83390021642568,-43.966790192470356
-19.906712194756448,-43.94889650258166
-12.944592597442206,-38.45712036100193
-29.452704570692116,-51.30223268988188
-11.259774886615524,-37.43571407810774
-23.550472430843698,-46.53884595688125
-22.727779211954335,-43.419079835385524
-23.60357378729597,-46.79514648924704
-23.67034845903575,-46.451225853193726
-28.44591339464315,-52.20283767459886
-23.556051532494397,-46.522617210633534
-23.57111449373252,-46.403647942429444
-23.463953588330345,-46.68734545266645
-19.927009983084165,-40.14346404404395
-24.672358123647054,-52.57056261357078
-13.00511809045674,-38.52312762059763
-22.839350559609457,-43.40486056012261
-21.314030738133884,-42.864233964033346
-20.556279636011347,-48.57186491314685
-22.523466670512946,-41.94562478073354
-23.6688681244215,-46.526520322958525
-19.303656393400818,-44.409526971597074
-23.499702301795015,-46.185232958890026
-23.388778047166188,-48.734366044855584
-22.912591686606383,-43.1862926503346
-23.55913907953774,-46.31339528338652
-23.438079060975763,-47.46774085310073
-1.4381418066601233,-48.46247940645648
-23.658316469386005,-46.56631829437863
-15.861264621846498,-38.87879318176837
-21.95050313682302,-48.002189306823915
-15.792503453812104,-47.84512683563065
-30.005360772726824,-50.14976807414613
-23.70300043852044,-46.62159647392933
-22.879083342003998,-43.33935560703397
-22.78798822953335,-43.03235624966043
-8.734363100978964,-38.96076191892239
-9.90850298623124,-63.02681446760222
-21.019414087883355,-48.77458331433485
-29.15106168550321,-51.142925156171486
-19.49929004003187,-42.54717532598178
-23.51001559627656,-46.528862342759865
-23.56914511719341,-46.65734766505129
-16.176287602159032,-40.69302960684199
-24.332666805019763,-50.636286354181664
-5.792244362728699,-35.201519792539244
-23.57293947983718,-46.65111477720919
-20.786354097239247,-51.691087387656815
-22.944389409694335,-47.29535122151839
-22.443883819539586,-42.981993027260934
-20.78666297669921,-49.35932711127301
-23.57251800195739,-46.819952770036906
-12.944094276944114,-38.47392858503069
-20.440677747834677,-40.34259599376331
-19.950184131061796,-44.17752185023125
-18.942431542076704,-46.985211427771375
-23.27522488448188,-47.277009124238575
-29.170345215469887,-51.515832650288
-21.757320637712766,-48.82974353343713
-15.657448058889154,-47.809510385882696
-25.476488477709083,-49.32116194845892
-23.615026594777163,-46.63498468822014
-23.322832975350366,-46.713596822916124
-23.502757298862743,-46.464698280908905
-21.314030738133884,-42.864233964033346
-20.00154290619473,-43.888102883552364
-23.436314739688918,-47.47137629459927
-19.870011331138468,-47.44411447792477
-5.797782626277699,-35.21203919988909
-22.740900636540452,-43.31546716030017
-23.531259230328423,-46.69735447980676
-21.418495092445855,-45.96231346792829
-30.084146129186117,-51.05174077188596
-22.703127966651618,-46.766321367772875
-16.69761210069688,-49.275773991978866
-21.76228712736817,-41.33987997931834
-29.58780741810072,-51.36190308319204
-23.17639710613478,-46.9741566217698
-22.524744277401208,-43.211603579902544
-23.719576291836983,-46.564753092486725
-21.73321508937952,-48.109939881638084
-23.50096776361414,-46.505021699823395
-12.992981050501497,-38.4924979045667
-21.305958369618196,-46.71407789047773
-23.654195034752092,-46.45365381825393
-7.086001621601332,-40.61536457587766
-22.95427820760966,-42.96711894755224
-22.808029904019023,-43.00303400236285
-19.96264364770031,-44.037409315055065
-22.381727544193954,-41.778301476617195
-23.346965763755986,-51.17165906258636
-23.583640893407367,-46.415647076605815
-22.748946620633895,-50.578951684465736
-14.635923437679326,-39.554724756076475
-29.571977530057968,-50.794729763963296
-22.817991862922586,-47.24110126411868
-29.903850560910488,-51.18536886017076
-22.951601887531698,-47.00199555891175
-23.453534684861847,-49.40549224796598
-23.466105299674652,-46.55783693557416
-23.32299073292915,-46.7635812812956
-23.535836992959126,-46.52310863600509
-21.1455927061397,-44.276570872167134
-23.572660592822057,-46.74092043660306
-21.17989319210998,-47.78842912306861
-23.5611333137124,-46.5789178133576
-14.417742491973552,-41.44989365700188
-13.825204329206679,-44.453887836460595
-23.03410041877054,-49.16234455805439
-20.07971242271077,-47.42466662704399
-22.905686000249105,-43.17715630706046
-25.423732218611953,-49.99647454443913
-22.923671061854975,-43.27951061325531
-17.813130272652998,-50.59644488893646
-23.96257392430028,-46.33409872636019
-22.997483794858947,-47.50572510550505
-23.584880745630908,-46.51558839644084
-23.462265836782144,-46.593839689926625
-23.652361271418293,-46.50789694256687
-22.91112547982951,-42.833775639475675
-22.50767872860578,-41.92492452461747
-23.552702742255768,-46.585328109579194
-27.290948728745203,-50.577361136441226
-28.291244645937873,-52.79025576343903
-22.883270236856813,-43.092274005588976
-30.039628920394765,-51.222633099068446
-19.902539076491827,-44.00328533744619
-23.655985963156702,-52.60966603538315
-3.7378816901681575,-38.50270088014194
-23.559724738660115,-46.831541229455176
-7.891366668750168,-37.93022417655466
-23.95449163017516,-46.39512272689161
-12.147696738920589,-44.98490116057857
-22.943384670900663,-43.334379195440675
-20.1403596878013,-44.88407963221903
-22.883317935180713,-43.31951190668027
-23.55807593943668,-46.776020963910824
-22.229962628646515,-49.936188527463
-30.02197079273956,-51.20246392009434
-19.93423705653664,-44.013982996771695
-23.606542021861056,-46.65701373063708
-23.53695040742613,-46.659255892784934
-21.19657051682267,-50.442511066131274
-22.689731933072387,-43.26636955304457
-19.932894734007483,-47.55206053235131
-21.53777358554522,-43.01178776941251
-23.665535515458636,-46.549114970194566
-23.532002301785656,-46.17979628874059
-22.42925879921989,-45.47620105544691
-23.303106330221127,-51.39195523474191
-23.484769700217907,-46.73414273203397
-21.470429487492787,-44.19240555850847
-23.56650340234046,-46.748468752224
-23.477656119687403,-46.5645773226916
-25.38112017187803,-49.33014689439228
-12.792102385300263,-38.39277244867185
-17.534885639511057,-39.734425499743466
-23.52089232181077,-46.84578284021312
-23.212886071407144,-44.70778007705102
-17.544176686326463,-39.727568879871214
-20.428887200235767,-51.340470206757374
-22.8702833138469,-47.21241406363173
-15.831129127194144,-48.015987817409915
-25.48218357288673,-48.829191318563346
-22.85993374941289,-48.442124711444826
-22.524398274567222,-44.18418378950799
-20.095874844538976,-42.44291346825208
-8.941920209972304,-35.6635919416324
-30.049924834136878,-51.20192263924158
-23.00061899109575,-43.40471828456726
-4.755900812795437,-42.57621164816568
-23.587565723331036,-48.044869013829825
-20.347321676920757,-40.39544196469099
-22.963566031370586,-42.05065090167672
-23.667139450778258,-46.57045697896808
-22.29686848058783,-49.06301404648504
-19.9318555870041,-43.93264743101025
-22.68332248100305,-43.25395359470418
-22.545680858229197,-47.39100328311058
-25.485979304308458,-49.20203260555278
-24.32169496969213,-50.6218666304443
-20.81912074784063,-49.379027917410916
-23.514699154771932,-46.56748610841785
-8.75722031031166,-63.87493002328887
-22.974131387582364,-47.12644955885273
-24.190933403133126,-48.811375505042626
-19.394302899766817,-40.06744800455661
-22.88287678261581,-43.36417448357045
-18.661002511868237,-48.18097918000252
-19.76942326255774,-44.07394121424602
-9.658785271737912,-35.72740447787907
-20.117365072818473,-40.29309840257896
-19.86328394431232,-44.03919478557516
-20.790373567376058,-49.418262484540605
-12.147696738920589,-44.98490116057857
-30.87421121661652,-55.53156485944887
-23.56925274057871,-46.6186169730581
-22.883317935180713,-43.31951190668027
-19.731005269846335,-47.922915557250555
-21.193638491208663,-47.81519785770763
-31.759921629226437,-52.23554163696003
-18.47627421500296,-47.19682128916466
-22.209160354419872,-45.85514365316303
-8.076095735202674,-37.27177644815796
-5.074337902069725,-42.81328546467564
-30.07796614758053,-51.239641167846614
-23.53163603098532,-46.57548705482906
-22.90399569141675,-43.255586095591596
-25.813132721140192,-48.53630463973458
-22.986493696399226,-43.23306806247376
-3.8554648838122088,-38.498657096328095
-23.440607961411974,-46.79235580972823
-22.179141091683245,-49.95694812195039
-23.528382181486563,-46.35378870272508
-23.542711372117605,-46.70247582378614
-19.9318555870041,-43.93264743101025
-15.84000222713674,-48.02467532124973
-21.132599352282416,-44.23886752394803
-29.172077814708846,-51.172745516013656
-18.93168965524821,-48.315055108323534
-21.77356263566882,-52.115709937410635
-23.684914927517177,-46.45695782334157
-23.645730529167476,-46.60429289176091
-23.496201243987443,-46.771379771515434
-15.585559682836337,-56.107732018856225
-22.877932352600038,-43.33016620442747
-27.636045816504996,-52.2730491223361
-23.546531423966456,-46.50224297637528
-27.636045816504996,-52.2730491223361
-29.341142468184568,-49.74491959115232
-30.197932693222516,-51.18131123572987
-5.102923191200864,-42.82426512776563
-22.660352151128926,-51.07532266006207
-23.211336157869347,-46.880302938807695
-9.97796362176973,-67.83430606526893
-23.6027356999657,-46.643956717931644
-23.65134552203218,-46.80516612586432
-22.983923430498677,-43.20710146591801
-21.211705991894558,-50.40363945155295
-20.1403596878013,-44.88407963221903
-22.67206791185115,-47.695725339728355
-23.497200997113804,-46.88099248238098
-20.556279636011347,-48.57186491314685
-22.739051517422567,-43.47469667232987
-23.466105299674652,-46.55783693557416
-25.430144074286265,-49.28531986744622
-22.95178619027699,-47.18393306814824
-23.49831803726825,-46.399527552329054
-20.139440804479516,-44.176860884746766
-16.251847058035978,-47.908350839127316
-23.607718189069413,-46.899975069743455
-22.614621137795275,-46.70959342861236
-25.075805112880246,-50.159495872529966
-23.65890825724862,-46.46546353843509
-23.613843837563966,-46.467275229586726
-11.428528754795733,-61.45946445931713
-22.735332235607448,-47.17665406567105
-21.24470863650576,-44.99920163943048
-23.262624402836302,-51.146330307700495
-23.577435950107756,-46.686989849503625
-15.794833357393175,-48.11834695128028
-30.004096963110783,-51.19631899770257
-22.648338600540267,-43.05834379178548
-19.906712194756448,-43.94889650258166
-16.72197610145377,-43.862913638944754
-23.63294144621507,-46.706958480611
-20.82983781185323,-49.37839232423515
-12.96717646765204,-39.24311391701233
-23.549429360015026,-46.545728392936795
-21.95050313682302,-48.002189306823915
-22.842300160047333,-43.012143227734775
-15.662754687399914,-47.86039218894382
-15.31829559879378,-49.12118383256522
-10.93955034544502,-37.07455227943988
-29.381737615662075,-50.87401159925629
-22.927918848210947,-43.231972121774945
-25.519002601110362,-49.192980370956334
-23.529106968546415,-46.812418104383354
-22.88287678261581,-43.36417448357045
-23.47077712192759,-46.71443121107414
-23.18605172347783,-46.88591474647438
-23.17639710613478,-46.9741566217698
-23.67379408515461,-46.737425375843934
-23.79925290070357,-48.60001796917145
-22.558900388151837,-44.94446426692571
-24.00892314920891,-46.41912533835566
-27.584160958831585,-50.36622459794297
-24.020432382667018,-46.45996058132933
-20.781096813753173,-49.41813873526017
-23.706489225118336,-46.8589416965264
-23.293914797337052,-48.05753808479265
-22.843731406376143,-43.30242672582641
-17.813130272652998,-50.59644488893646
-25.154758898021456,-50.147672626139034
-15.61029511899987,-56.070464867980576
-24.773798104953304,-53.90499628743191
-22.275856087480665,-51.49849889926355
-23.116399349149894,-47.2378265415626
-22.73595274251212,-47.61839862005817
-23.6567181051574,-46.697808779737386
-22.876209770242784,-43.51981673638026
-21.775367994979863,-43.35396470677335
-19.838499894736227,-43.97441181935798
-29.64374771606845,-50.78003388312219
-13.389063238712458,-44.200557404969494
-18.76341842229982,-44.43315677131984
-9.656989321235253,-35.706668009204016
-21.986829403421495,-47.92561804201329
-30.035780991917438,-51.20115101491418
-23.388778047166188,-48.734366044855584
-18.365786615134017,-44.454401934788834
-25.460581186381432,-49.294363866810166
-23.55364177873547,-46.452661287455506
-22.986493696399226,-43.23306806247376
-18.540974232449358,-53.13274009236256
-23.769909984438026,-46.68609058077873
-20.140215675984397,-40.19358162519006
-29.170771745747384,-51.23096209702351
-14.064001196267629,-42.48758763069612
-29.90527812680538,-51.14139868543693
-22.93198016932755,-47.11184149169856
-19.8740600443073,-44.987013346319735
-9.97796362176973,-67.83430606526893
-23.54231356870518,-46.79881675488461
-19.77997183602298,-47.91360518827711
-7.865781662087841,-38.75903891430712
-21.2634592201143,-48.49549672750633
-21.252494863546485,-47.81787869544213
-22.869656945184236,-42.32141493624608
-22.90787506147104,-47.08503484836697
-23.5788729864022,-46.5796286940299
-23.6913846262179,-46.54373229668177
-23.59917301361541,-46.64802915518622
-22.285425563590614,-44.867087463071876
-9.841477415983517,-39.47915939254616
-23.619667725174757,-46.681716948715234
-23.676918147471827,-46.76618596319817
-1.353798777363931,-48.39245051533584
-19.858655852092287,-43.96707038116434
-25.94528424621893,-53.16149692183004
-20.162109146386353,-44.90191602362892
-22.282154968038324,-48.12510155957026
-10.423992727693282,-45.16533523829482
-23.81839039683,-46.080623703430746
-23.559225790539926,-46.4286353366644
-19.870304664180164,-44.59332570290271
-23.54890998191391,-46.42292496090773
-21.692372645349362,-43.43339295077051
-31.755496519621683,-52.341271902872975
-19.960059611364848,-43.96164848633417
-23.721614977225546,-46.70178250029261
-20.538924680582515,-47.401380546896085
-19.864278518802923,-43.908424416822974
-23.625468927234877,-46.74135022703571
-1.4265555698575179,-48.465663313873534
-26.7781945518277,-51.01186246927613
-23.621542891813732,-46.57510268453868
-23.45531579783489,-46.54683774360227
-3.0650170637724847,-60.05898192929596
-22.945344203574273,-43.18501054894506
-30.854063603521407,-51.808535087454906
-22.923671061854975,-43.27951061325531
-23.535876547109403,-46.670938851479214
-23.45131923094327,-46.555198102155735
-30.04166839423787,-52.89549363614215
-29.132686047022403,-56.55202563098082
-22.383436514042817,-46.94792654261969
-23.50076770890872,-46.66045404007793
-22.80486286271774,-43.22572822631956
-25.541844711589423,-54.58482020405323
-29.29807174227816,-51.50260091138188
-16.023821140278326,-49.800356385179654
-23.70442740492646,-46.570177102858786
-22.400213535113647,-41.815552675554386
-19.870855445819213,-43.91255799664469
-22.00495756618503,-47.91473642219968
-15.618567916954829,-56.020173117559565
-20.556279636011347,-48.57186491314685
-23.138276989175584,-46.46861253251347
-20.515427189998412,-54.61375145225019
-6.771735084011546,-43.02309333518363
-23.473670503359077,-46.72213753690242
-21.24564991547182,-48.31790069625639
-22.2882072038809,-42.53124510791559
-26.09545225360856,-49.78817808887627
-23.53257175129284,-46.84282293121949
-22.93505848017406,-43.33359407042852
-23.54164845233629,-46.641443277359315
-19.83983900936164,-43.985937003574
-16.33320358612409,-48.93962957040372
-23.65193704568734,-46.656416300511445
-23.515006511347327,-46.59277463488238
-20.079590681095357,-44.594344321197205
-32.040290570267786,-52.116232261387786
-22.641865834980965,-43.07245208309176
-23.501123941885815,-46.849701628693026
-23.705464946211745,-49.486363478018
-23.580554136002814,-46.69112136854049
-19.49929004003187,-42.54717532598178
-21.459831186137798,-43.55226142874583
-15.794687183997047,-47.93546669816589
-22.899054123828922,-43.17942063171785
-9.587143339566579,-35.77316975021747
-20.345030195796223,-40.28790374199651
-10.971621542574368,-37.06734085812268
-20.585751390105447,-47.863693188164746
-25.409432142307583,-51.48719735186221
-23.538137148733387,-46.67678839138363
-20.520692144641046,-43.70443546935004
-26.07200708144513,-53.04070517089669
-23.10048918278328,-47.20694142259149
-3.8922143622111753,-42.23397063735173
-20.027378175476695,-48.93350958851247
-5.776720356737238,-35.30055977487188
-19.306826568443388,-48.92280096120127
-22.848256572311055,-43.25613344368641
-19.940411132888965,-44.01845243035027
-22.481575209710517,-43.815654672455764
-20.57822759538431,-48.55794076342175
-22.390779936815022,-41.79111084481612
-20.348018625778746,-40.337319922872204
-23.565855116526446,-46.43493844446314
-22.527718078493134,-42.9782662795107
-6.748088778361755,-35.63143101928753
-24.142597510300845,-49.822367226600484
-21.469600955340287,-49.22221684743829
-16.487764046795366,-43.41749961213962
-23.570980616662656,-46.53923864229892
-12.885854617352223,-38.467901407128956
-23.59179313088454,-48.068845061424454
-21.882470794657713,-45.08737826639442
-20.252688293692476,-42.040598534498436
-23.15508948167052,-46.98567021144163
-23.528233295388443,-46.3109541530825
-11.788063884310118,-38.35536601172615
-23.61087407551533,-46.634451125019986
-23.54177865147578,-46.652422339639514
-23.693588575286977,-46.51272565763
-22.01500436480162,-47.890181085560954
-19.95380280794058,-43.93090361544768
-23.965227243543822,-46.34358134349832
-23.611175665770713,-46.78672761113588
-22.951601887531698,-47.00199555891175
-23.1811714154633,-45.82885254621156
-23.473605666149833,-46.86850015314059
-22.57072148150254,-47.40309520372463
-19.44881356768176,-44.230422325069135
-12.87992751453075,-38.46675747675905
-23.536428003530194,-46.657426011378035
-23.67893995552787,-46.73628125750146
-22.88744258227838,-47.140917076011796
-16.694946526077192,-49.100114327597176
-22.51897352084067,-44.13614868733967
-25.083027447492974,-50.202520231468355
-22.80830442913339,-43.18564856697722
-23.538478169361685,-46.76162168584183
-23.281596661742274,-47.29437377283495
-20.57822759538431,-48.55794076342175
-3.9469180609449297,-39.431452171803606
-23.92794774374185,-46.40974227350017
-23.564203478452267,-46.61689706470856
-16.512880224214197,-50.374943011005605
-22.79660286583244,-45.22531925088038
-20.789298791895,-40.81339847159395
-6.094117746073023,-39.448978487408645
-22.882735624308978,-43.12349628123473
-20.988926911431516,-47.65461870355724
-23.492808011471663,-46.740701708848064
-23.52386550882949,-47.2566134724933
-22.87340901049045,-43.453741156927215
-22.943384670900663,-43.334379195440675
-22.43118412282637,-42.970221085049396
-24.187719198391974,-48.531430541899034
-23.558221837932255,-46.6789567043354
-22.22211570256022,-45.92900668003546
-23.65880874449395,-46.69183549278995
-1.46106050702273,-48.483918554515604
-17.544176686326463,-39.727568879871214
-9.979483347743496,-57.449932389721454
-18.706580825893784,-40.406383792282284
-30.0289981741667,-51.18923930531897
-23.52043348353363,-46.72668925401349
-15.608747432436559,-56.086287763025894
-23.6856316881489,-46.77606971548135
-22.922555910410814,-43.243901231317764
-15.832786657811647,-47.94636739374684
-14.062202729797061,-52.20445915381339
-22.915669330916156,-43.22521348233055
-23.633453855673803,-46.5904060145686
-19.51503918073984,-46.56160823512747
-22.911485038665678,-43.19844247973102
-23.67391548382347,-46.53815742287354
-23.31832277744808,-46.22610698417854
-23.48488200012992,-46.70832128878281
-19.935486917207538,-43.96684971780442
-22.852838896649487,-47.07569747166028
-23.43113060537283,-51.91823531933558
-27.81772374608258,-50.330752255444736
-15.774815956743687,-48.0468055012082
-23.68052523681745,-46.65285152264628
-22.805706631753825,-43.42307905240662
-22.34719449804868,-49.05968914675231
-27.528367115974625,-48.49191371378214
-29.756560539500708,-51.10887874558338
-22.52604630747886,-43.733223812347035
-20.077863070164618,-44.57613377216054
-23.618088777780148,-46.73688048339371
-21.19657051682267,-50.442511066131274
-23.106392237874637,-47.215352449815526
-22.34719449804868,-49.05968914675231
-22.74765536654002,-43.50045199921571
-22.905686000249105,-43.17715630706046
-23.49885855999824,-46.807065777531186
-20.760206303395872,-41.53516276114849
-22.894787607705084,-43.27754555337601
-29.655798861769537,-51.17176185223903
-22.994218604184134,-47.591447138428094
-26.92112494851803,-48.96864750812141
-26.07200708144513,-53.04070517089669
-22.3480131169951,-48.78449569702055
-21.01817463903272,-46.74320895758398
-20.22398020791205,-40.27581852168545
-18.949518957205385,-48.276290012747964
-23.627754263109203,-46.69571984890643
-15.773413926887452,-47.77853600318312
-21.703553428587647,-47.48280676309555
-29.88532995305923,-51.17823714857107
-19.94732845763311,-44.05782869450707
-23.967496128452172,-46.386454598108664
-21.368981491695614,-46.523156559190284
-23.5823769762781,-46.68670275509793
-23.61922208810035,-46.77404660201641
-22.89620288125077,-43.3126606135441
-25.40629819687705,-49.26049870142462
-23.592368116490825,-46.55338609910962
-24.715275336616127,-47.881384628840294
-23.46994427716732,-46.84806741022414
-17.889045463636027,-51.7333743606051
-23.453918298972592,-46.882587845905064
-3.5442551190135156,-40.46178684697543
-16.682359806460138,-49.29749771144139
-20.791868178904707,-49.34325878429904
-22.88998236045834,-47.19898012005197
-6.491794555348289,-37.451862106329045
-22.986493696399226,-43.23306806247376
-23.28912595631193,-51.24296972291575
-23.527692837305896,-46.801349792666926
-23.526801346285954,-46.49679065084684
-22.89640784288119,-43.57751001381103
-22.807910816253674,-43.64430441247387
-23.511838083991446,-46.579442496039015
-19.729365350880283,-50.19956607813191
-23.49885855999824,-46.807065777531186
-23.588548090189523,-46.399578722515265
-23.562128634884576,-46.64191854981315
-23.427721174369363,-46.54809395175098
-21.942071879073374,-50.50082739495787
-15.847310381766595,-47.92277682572808
-23.47685143591487,-46.62526514356077
-22.906575946931884,-43.288191675905786
-23.96363889580412,-46.25211614556843
-14.873520943364689,-40.858005648088564
-11.866928762786964,-55.516922606819165
-10.686032724388479,-37.42754801878447
-15.80012425304452,-47.928409647846166
-23.621975084279143,-46.63678952365746
-23.642226594229374,-46.60775727102568
-22.322474124218658,-49.02934087244578
-22.815724084859628,-45.18355793837524
-19.899167484968558,-44.0858439479927
-26.28013264016432,-48.79651786743283
-4.226384665835354,-44.78906394035814
-14.799150226418146,-39.03406710155932
-3.8006973441168093,-38.566334316370884
-22.95427820760966,-42.96711894755224
-22.90499344590392,-43.17607769647396
-2.543521809231678,-44.22287013476913
-27.57519270018108,-48.61831023215942
-23.501621140431034,-46.8672342134941
-23.21096762896891,-46.84481900005691
-23.549229163580517,-46.64303023455155
-23.181161077296622,-50.649607832519244
-15.858655726564333,-48.085575117845934
-25.42963241666681,-49.26131687338104
-22.903244816618834,-43.10702359822047
-23.08550507419915,-46.95954096067056
-23.632642413705756,-46.55438133370328
-27.056581698958876,-49.52538128950715
-23.64623843946352,-46.737565216969585
-23.524873537668178,-46.5060749331484
-22.23508280072691,-45.93392182723874
-23.552819159342434,-46.401911673843564
-23.19196462645279,-47.290258033420066
-22.906619343447986,-43.55224985960653
-19.460508470366,-44.231459719753516
-23.645909294593764,-46.68378274055061
-21.792838907017778,-46.56736517999682
-29.945227229326854,-50.971882325502854
-23.584761557299654,-46.584372005908506
-20.469107166899036,-45.96079974138365
-25.508622878279315,-49.226688173955246
-3.766032605043698,-49.67434878716088
-22.906015750671415,-43.36498024634206
-23.179558233032935,-45.85510343437449
-27.566337580105493,-48.625466202482784
-22.92275898098944,-43.24610402750805
-23.390992716195356,-51.417137003277
-18.14509006313944,-47.92575830388159
-22.899054123828922,-43.17942063171785
-22.38340773030761,-46.93598735087051
-23.641860793712077,-46.50072807238241
-24.01439467431421,-46.438358319817674
-10.914798799384593,-37.08484479800094
-17.598070787085128,-44.748653491710684
-18.462898618489323,-43.3026066611305
-22.93017458401669,-43.396083912145656
-23.609499932228204,-46.93280761412864
-20.015161316520967,-45.97684756408032
-20.90546920360633,-51.3816272285432
-15.675491654720293,-58.09132744965036
-15.483420529424635,-44.37989415554969
-22.919581236170703,-47.05723143749277
-23.511164120976023,-46.53330351309236
-28.85999261061286,-49.45152082532771
-23.425498322616335,-46.85573063769016
-23.67379408515461,-46.737425375843934
-23.47238113559378,-46.68166780595061
-21.40527876627326,-48.50445358762055
-23.538137148733387,-46.67678839138363
-19.68423501841894,-44.89175789294175
-22.841194048235696,-47.191693201262844
-22.680241433960603,-42.00826524871421
-25.4087077058625,-49.29521025526838
-29.631686469472022,-50.83457395747405
-22.896463187772802,-43.27217170225893
-2.5445152029115436,-44.21189180386153
-23.57483596773854,-46.49680878317832
-23.52357274929584,-46.67242459028444
-2.6832381040406053,-54.638468081736114
-9.583374640108921,-36.4701990872888
-22.693709309049865,-43.455693673095766
-19.90648672927733,-43.970784500275585
-23.547817339445313,-46.29562373495023
-23.516233168111658,-46.71996327187793
-22.97287384631737,-43.19052130370871
-21.201064692224886,-47.802366376021745
-22.93474494507816,-45.45667796572522
-22.790081942995197,-43.172573193563636
-23.63416690786288,-46.61229789899156
-6.074386550627746,-49.90637044692307
-22.797656057495274,-43.36427495652318
-22.96558619184267,-43.184053068618084
-31.77233288809365,-52.339195202803516
-20.52861928433883,-47.38740999652927
-21.792838907017778,-46.56736517999682
-22.496114223843744,-43.15620443994322
-23.027633427165465,-45.53357932189233
-7.6474488035825425,-40.15244315280835
-23.178300100887494,-45.823462362520296
-22.804257068335087,-43.42109060717076
-23.47370268623455,-46.896512723078686
-3.8697529278073937,-38.62501149553618
-26.24556370537885,-48.60788895849941
-1.4480116813065176,-48.49023011768201
-18.913247873843893,-48.27821224449982
-23.646504679681726,-46.66622567766507
-22.974984883743733,-45.5479375145357
-21.693370826873448,-45.25976867138689
-5.866604369212289,-35.2102728777382
-12.988918879886935,-38.48811019919627
-23.751737598100476,-53.300729585266936
-22.93942997754594,-47.05945875329185
-22.93198016932755,-47.11184149169856
-26.877298283986775,-49.081445858810056
-2.542178224986004,-44.2653349211647
-11.431030843217988,-61.44441104439506
-23.55291859838744,-46.581431020500325
-23.707693503963625,-46.581331687353014
-15.878862656849211,-52.27357365971642
-23.50320576014991,-46.42228420833628
-20.005324790521676,-43.85098134058036
-23.499879095713496,-46.68003015826887
-12.911270020665201,-38.39472970811368
-23.65022806110628,-46.67081335868613
-23.541451615282888,-46.877156784535366
-26.992704286772575,-48.6321515048972
-25.40529447160565,-51.47110531346176
-23.5861129154455,-46.965367053486965
-23.627004949037183,-46.82318450408936
-23.482199714556252,-46.6895877904441
-22.892057554565948,-47.08244278411783
-22.887802678045404,-47.03827277348357
-26.247995485947687,-51.07950025593373
-25.46172885939091,-49.23992036516673
-20.810360710791425,-49.34854545859981
-16.724633124078522,-43.872478442041405
-23.77680454764223,-46.51538272042319
-23.561245022024078,-46.21910651013282
-28.505974693406685,-50.93824129882796
-22.30835884244473,-42.54074286747993
-5.7525778211461125,-35.272386507254254
-14.134256363320027,-39.73628797573607
-23.46233583222787,-46.576558613536264
-30.073975766729273,-51.20920966671198
-23.6500629867911,-46.67412973178276
-22.476992225389477,-43.499274199645704
-19.97938664654779,-50.28778912387408
-27.681114574588964,-48.50645941049492
-23.459173046685173,-47.40454580051051
-22.878636914963185,-43.08609614601049
-22.523466670512946,-41.94562478073354
-29.70329125366893,-53.80084689851505
-22.96558619184267,-43.184053068618084
-22.84207289300327,-43.265065434319375
-19.95998638615182,-44.17124358444791
-15.817341154889993,-47.97384491307565
-22.93615390975268,-43.18183226783301
-20.939781253512468,-48.50067941580829
-23.61153067067254,-46.73636662104126
-4.96853207804296,-39.01849584612181
-23.457326156626056,-46.49715010296478
-23.461193054352833,-46.58409760247097
-9.388984661764814,-40.48899850698816
-23.58063481276969,-46.49765133995642
-23.67391548382347,-46.53815742287354
-1.9992658362438562,-44.535869930159656
-23.4376145322172,-46.550223846302245
-22.740264926145375,-48.57181320838898
-13.438920474296195,-49.146558478539106
-15.739487572189853,-47.89679067368497
-31.7643604801593,-54.14854871457328
-22.37702555839219,-43.86829218461353
-25.427581196815343,-49.23444994917493
-23.6690536266395,-46.60371996776106
-23.45292929995693,-45.0932194085285
-27.57519270018108,-48.61831023215942
-22.92899941363898,-43.181450328399634
-20.22052678746204,-50.903424365886195
-21.693370826873448,-45.25976867138689
-22.294360298173434,-48.558523688387325
-30.00774165360148,-51.04936511484554
-20.179524111785053,-40.25832209201947
-21.879894097286996,-45.856479688754234
-22.33625019177183,-47.381166713111426
-23.688118958076775,-46.55322175065381
-23.495701380882316,-46.549602665929605
-23.00061899109575,-43.40471828456726
-3.7354711025990266,-38.50102268221039
-29.89559160193633,-50.255660647118376
-4.921471430594552,-49.07880708174833
-22.885998814164033,-46.973393197935756
-8.506721376676868,-39.309094429333996
-23.54594454397298,-46.64936937401518
-15.798037478325744,-47.942735461883565
-22.91450844782073,-46.55569144608405
-21.6788118018318,-42.085750705297365
-2.5360460779270935,-44.23733928870707
-23.52043348353363,-46.72668925401349
-30.02197079273956,-51.20246392009434
-21.130015778682363,-42.36814522541782
